,Tweet Text,Tweet Coordinates,Place Info,Date
185,"RT @BelievePHQ: Sometimes people say they are fine, when they are struggling on the inside. Here are 8 ways to check in with a friend.

htt…",,,16/11/2021 23:38
186,"Join NEDIC, @bihresearch and @MPARC_UofT for a free webinar on supporting the health and wellbeing of girls in spor… https://t.co/DQN6GsdK4i",,,16/11/2021 23:37
187,#StandUp21 i seen a bunch of schools do a lot of cool shit to commemorate it this week meanwhile my school made up… https://t.co/ov8GdxtqZi,,,16/11/2021 23:37
188,RT @RMarchNZ: MSD has never been able to produce conclusive evidence that benefit sanctions support the wellbeing of our communities. The G…,,,16/11/2021 23:37
189,"RT @RichardBentall: @CharlesTannock @alexhallhall Charles, I have empirical data from population surveys (writing up at the moment). Brexit…",,,16/11/2021 23:37
190,RT @13sarahmurphy: Covid gave this Tory govt a chance to prove itself. Could they organise? Could they protect? Could they do the right thi…,,,16/11/2021 23:37
191,"RT @MoveMinnesota: THREAD: Move Minnesota and local partners are pushing for a focus on community wellbeing, #climate action &amp; #transit acc…",,,16/11/2021 23:36
192,I’ve never been as emotionally invested in a housewife’s wellbeing and happiness as much as Kim Richards 😭 she’s be… https://t.co/NV4J8k91l5,,,16/11/2021 23:36
193,"RT @timmkeogh: Here’s how 5,000 NHS people described their bad day at work. Mostly bad days are caused by colleagues' behaviours. It harms…",,,16/11/2021 23:36
194,"RT @timmkeogh: Here’s how 5,000 NHS people described their bad day at work. Mostly bad days are caused by colleagues' behaviours. It harms…",,,16/11/2021 23:36
195,"RT @wojespn: There's growing optimism that LeBron James could make his return to the Lakers vs. Boston on Friday (ESPN, 7:30 PM), sources t…",,,16/11/2021 23:59
196,@NicolleDWallace  Once again thank you! As infuriating it is to see another cowardly Republican hide behind weak rh… https://t.co/JZQjcqAxVo,,,16/11/2021 23:59
197,"@nanasecain His moisture and optimism: Gone
His flavour tho...? Enhanced? 🤔",,,16/11/2021 23:59
198,"RT @wojespn: There's growing optimism that LeBron James could make his return to the Lakers vs. Boston on Friday (ESPN, 7:30 PM), sources t…",,,16/11/2021 23:59
199,RT @sporttrade_app: A chart of Dogecoin since late October or Jets Fans' optimism that Mike White is a franchise QB 🤔 https://t.co/lgWKFEWG…,,,16/11/2021 23:58
200,A chart of Dogecoin since late October or Jets Fans' optimism that Mike White is a franchise QB 🤔 https://t.co/lgWKFEWGlg,,,16/11/2021 23:58
201,"RT @VitalikButerin: Review of Optimism retroactive funding round 1, an exciting new mechanism-design experiment which distributed $1 millio…",,,16/11/2021 23:57
202,"RT @LesserWorry: Funding/premium is good, generally markets look good (along with legacy), there should be optimism and buyers, and people…",,,16/11/2021 23:56
203,"RT @wojespn: There's growing optimism that LeBron James could make his return to the Lakers vs. Boston on Friday (ESPN, 7:30 PM), sources t…",,,16/11/2021 23:56
204,"RT @satyakumar_y: The vaccination drive has been the booster shot for India’s economy, driving optimism, higher investments, more jobs and,…",,,16/11/2021 23:55
205,"RT @wojespn: There's growing optimism that LeBron James could make his return to the Lakers vs. Boston on Friday (ESPN, 7:30 PM), sources t…",,,16/11/2021 23:55
206,RT @crxssida: haven’t tweeted at all about this trial because i already know nothing good will come of it but i remain amazed by the people…,,,16/11/2021 23:55
207,RT @charlubby: optimism https://t.co/GbDuTg3AZQ,,,16/11/2021 23:54
208,"Optimism is a choice. 

#RandomThoughts #choices #tuesdayvibe",,,16/11/2021 23:53
209,"Latest ""Clinical Matters"" column. Cautious optimism is the best pathway towards a better Christmas. #COVID19… https://t.co/DISflS6sX9",,,16/11/2021 23:53
210,"RT @wojespn: There's growing optimism that LeBron James could make his return to the Lakers vs. Boston on Friday (ESPN, 7:30 PM), sources t…",,,16/11/2021 23:53
211,RT @Stitch_Head: The @UCSB_Baseball arms corps has some holes to fill for 2022. But two reasons for optimism... 1- RHP Cory Lewis was a Fro…,,,16/11/2021 23:52
212,RT @wojespn: ESPN story on the optimism surrounding a LeBron James return to the Lakers lineup on Friday in Boston: https://t.co/Rh5myBs03N,,,16/11/2021 23:52
213,"RT @sbjsbd: The #NFL expected fans to be back in big numbers. That hasn’t happened yet, but there is cause for optimism.

This week's story…",,,16/11/2021 23:52
214,@ShibReports @amazon Doubtful but I like your optimism.,,,16/11/2021 23:52
215,Looking forward to talking about profiting in the #digitaleconomy at the @MoneyShow tomorrow. If you're feeling dow… https://t.co/Po9huTmT2D,,,16/11/2021 23:51
216,"@DanielB83025210 @GillsInTheBlood Ha ha. The very definition of blind optimism

Won't be long mate. You'll see

Peo… https://t.co/DZYMoUv4GH",,,16/11/2021 23:51
217,"RT @ValaAfshar: Hard work:  Easy work:
—————  —————–
optimism     pessimism
create          criticize
inspire         complain
educate…",,,16/11/2021 23:50
218,"It has been a highlight of my life to get to work with the inimitable @mariaressa this month, while she is a… https://t.co/q24l0xnQ2c",,,16/11/2021 23:50
219,"RT @wojespn: There's growing optimism that LeBron James could make his return to the Lakers vs. Boston on Friday (ESPN, 7:30 PM), sources t…",,,16/11/2021 23:50
220,"I very much agree with this.

On both the personal level and macro/worldview level, optimism is the only outlook th… https://t.co/SlWeJBHK8c",,,16/11/2021 23:49
221,RT @charlubby: optimism https://t.co/GbDuTg3AZQ,,,16/11/2021 23:49
222,RT @wojespn: ESPN story on the optimism surrounding a LeBron James return to the Lakers lineup on Friday in Boston: https://t.co/Rh5myBs03N,,,16/11/2021 23:49
223,"RT @VitalikButerin: Review of Optimism retroactive funding round 1, an exciting new mechanism-design experiment which distributed $1 millio…",,,16/11/2021 23:48
224,RT @Laciatemicanta1: Optimism is the faith that leads to achievement. Nothing can be done without hope and confidence. @tacocattoken Bullis…,,,16/11/2021 23:48
225,It's a beautiful thing when one's optimism is renewed/restored.,,,16/11/2021 23:48
226,RT @Laciatemicanta1: Optimism is the one quality more associated with success and happiness than any other. @tacocattoken Bullish on $TCT h…,,,16/11/2021 23:47
227,"RT @hmfaigen: Some quick context, including why I'm not surprised LeBron won't return tomorrow, and what Frank had to say last night
https:…",,,16/11/2021 23:47
228,@UpdateLeafs I like your optimism. https://t.co/ma9Zu4j5SZ,,,16/11/2021 23:47
229,@Centre4Optimism @tirosenberg @soljourno @victorperton Only Our Optimism Offers Ongoing Opulent  Options. #Optimism,,,16/11/2021 23:47
230,"RT @ValaAfshar: It takes courage, grit, self-awareness and optimism to reinvent yourself.",,,16/11/2021 23:47
231,"@ApolloTweed1 @daarkkent @LDB1485 We said run the table, so that’s what I’m basing it on.  Hey, be a pessimist or a… https://t.co/EKoLqcdbsF",,,16/11/2021 23:47
232,"RT @wojespn: There's growing optimism that LeBron James could make his return to the Lakers vs. Boston on Friday (ESPN, 7:30 PM), sources t…",,,16/11/2021 23:46
233,"RT @VitalikButerin: Review of Optimism retroactive funding round 1, an exciting new mechanism-design experiment which distributed $1 millio…",,,16/11/2021 23:46
234,"Optimism relates to agility, flexibility, judgment, and resilience
https://t.co/sEQknzMoyA",,,16/11/2021 23:46
235,"RT @wojespn: There's growing optimism that LeBron James could make his return to the Lakers vs. Boston on Friday (ESPN, 7:30 PM), sources t…",,,16/11/2021 23:46
236,haven’t tweeted at all about this trial because i already know nothing good will come of it but i remain amazed by… https://t.co/efAgGQVAfY,,,16/11/2021 23:46
237,RT @BrianHTweed: Kier Starmer was an active participant in the attempted coups against Jeremy Corbyn. Everything he has done since becoming…,,,16/11/2021 23:45
238,"RT @wojespn: There's growing optimism that LeBron James could make his return to the Lakers vs. Boston on Friday (ESPN, 7:30 PM), sources t…",,,16/11/2021 23:45
239,@RedWhitePodcast @TheRealEssad Yeah… a lot of badness going on there.  I personally think he early success and rece… https://t.co/7eSv3jq4OW,,,16/11/2021 23:45
240,"@Atlantis_Sharky “Hehe well where’s the optimism?”

*Sam was still trying to be happy while he was dying*",,,16/11/2021 23:45
241,RT @charlubby: optimism https://t.co/GbDuTg3AZQ,,,16/11/2021 23:45
242,RT @charlubby: optimism https://t.co/GbDuTg3AZQ,,,16/11/2021 23:43
243,"RT @MySportsUpdate: #49ers RB Elijah Mitchell suffered a finger fracture and he's having surgery today, per HC Kyle Shanahan. There is opti…",,,16/11/2021 23:43
244,"RT @wojespn: There's growing optimism that LeBron James could make his return to the Lakers vs. Boston on Friday (ESPN, 7:30 PM), sources t…",,,16/11/2021 23:43
245,"RT @_BPDiaries_: Today's affirmation: I radiate confidence, certainty, and optimism.",,,16/11/2021 23:43
246,"RT @wojespn: There's growing optimism that LeBron James could make his return to the Lakers vs. Boston on Friday (ESPN, 7:30 PM), sources t…",,,16/11/2021 23:42
247,"RT @MySportsUpdate: #49ers RB Elijah Mitchell suffered a finger fracture and he's having surgery today, per HC Kyle Shanahan. There is opti…",,,16/11/2021 23:41
248,"RT @ProfStrachan: World on track for disastrous heating of more than 2.4C, says key report

""Research from world’s top #Climate analysis co…",,,16/11/2021 23:41
249,"The article said growing optimism that he MAY return on Friday. 

Sounds 50/50 to me.

If he’s not all the way righ… https://t.co/AzWxtx0Eo5",,,16/11/2021 23:40
250,@karnsies817 Appreciate the optimism but shits over this year for the browns sorry to say man,,,16/11/2021 23:40
251,Optimism. Especially lately. 😂 https://t.co/fV9rcJ1U9U,,,16/11/2021 23:40
252,@BollingerBeans It was made before 9/11 when people still had optimism.,,,16/11/2021 23:39
253,@eyeschityounot @GillsInTheBlood A. We’re not in League Two &amp; not languished in the Lg Two relegation zone since 19… https://t.co/zne9GcgdIA,,,16/11/2021 23:39
254,My kids out selling lemonade during a pandemic is peak optimism. No one wants to buy grimy homemade lemonade. 🍋 😂,,,16/11/2021 23:39
255,RT @charlubby: optimism https://t.co/GbDuTg3AZQ,,,16/11/2021 23:39
256,RT @Laciatemicanta1: Optimism is the faith that leads to achievement. Nothing can be done without hope and confidence. @tacocattoken Bullis…,,,16/11/2021 23:38
257,"@AnitaTrill64 @aaronnarraph Seneca enlightened me to the fact that another grid fail would benefit him, but yeah my… https://t.co/CxqDSvAePG",,"Place(_api=<tweepy.api.API object at 0x000001CBE0C8ACD0>, id='f95ca607d76de8c6', url='https://api.twitter.com/1.1/geo/id/f95ca607d76de8c6.json', place_type='city', name='San Marcos', full_name='San Marcos, TX', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CBE0C8ACD0>, type='Polygon', coordinates=[[[-97.993537, 29.840708], [-97.8768464, 29.840708], [-97.8768464, 29.950505], [-97.993537, 29.950505]]]), attributes={})",16/11/2021 23:38
258,"RT @wojespn: There's growing optimism that LeBron James could make his return to the Lakers vs. Boston on Friday (ESPN, 7:30 PM), sources t…",,,16/11/2021 23:37
259,@jamesrai100 I'm not joking when I say it's my favourite film of the last ten years... Its beauty and power is off… https://t.co/XJDnzSbJrp,,,16/11/2021 23:37
260,"For MP100, I love the optimism, theme of acceptance, and emotional connections b/w the characters.

For BSD, I love… https://t.co/a6s2fdTkpn",,,16/11/2021 23:37
261,RT @VINETTRIA: negativity is contagious. unhappiness is contagious. fear is contagious. but so is happiness. so is optimism. so is love. su…,,,16/11/2021 23:37
262,"@ncecire I always understood the UK scale as embedding hope, y'know? Once in a blue moon, someone will come along a… https://t.co/76tg5AzWTt",,,16/11/2021 23:36
263,‘An incredible moment of optimism’: Why it’s never been a better time to found a company https://t.co/oX03oMUi7L,,,16/11/2021 23:35
264,@0x01000001 Optimism ?,,,16/11/2021 23:35
265,"RT @travisakers: “Optimism is a strategy for making a better future. Because unless you believe that the future can be better, you are unli…",,,16/11/2021 23:34
266,"RT @travisakers: “Optimism is a strategy for making a better future. Because unless you believe that the future can be better, you are unli…",,,16/11/2021 23:34
267,RT @OHPredictive: Optimism for the future of the #COVID situation is increasing among #Arizona residents – nearly twice as many respondents…,,,16/11/2021 23:34
268,@BluepilledA It's nice of you to say that. You've brought me some optimism that knowledge can spread. @JayMan471 is… https://t.co/RruJYOGE16,,,16/11/2021 23:33
269,RT @charlubby: optimism https://t.co/GbDuTg3AZQ,,,16/11/2021 23:33
270,"RT @VitalikButerin: Review of Optimism retroactive funding round 1, an exciting new mechanism-design experiment which distributed $1 millio…",,,16/11/2021 23:33
271,RT @BrianHTweed: Kier Starmer was an active participant in the attempted coups against Jeremy Corbyn. Everything he has done since becoming…,,,16/11/2021 23:32
272,@ladhatweets There’s a book by Martin Seligman called learned optimism. People who tend towards less optimism scali… https://t.co/Bll9ClnFsp,,,16/11/2021 23:32
273,"RT @travisakers: “Optimism is a strategy for making a better future. Because unless you believe that the future can be better, you are unli…",,,16/11/2021 23:32
274,"RT @waronhugs: @jmbjornholm That ""optimism"" was insane even at the time. The South had shown repeatedly that its overriding goal was to not…",,,16/11/2021 23:32
275,@RafaelAlv02 Honestly I love it not because of the nostalgia thing but because it takes the idea of being set durin… https://t.co/ku3gKUzym3,,,16/11/2021 23:32
276,RT @jmbjornholm: @_waleedshahid @jessfromonline It's not wrong to weigh the costs of abolition in the balance (and this turned out to be ac…,,,16/11/2021 23:32
277,It’s so easy to become cynical. You drive over unavoidable stuff that makes you lose morality &amp; bow to avoidance. W… https://t.co/AJL7uCMTQQ,,,16/11/2021 23:30
278,"RT @DanSmetanka: ""Frangello's raw, eloquent memoir is singed with rage and tinged with optimism about the power to recover one's life from…",,,16/11/2021 23:30
279,The masculine urge to take away her innocence &amp; optimism,,,16/11/2021 23:30
280,"RT @wojespn: There's growing optimism that LeBron James could make his return to the Lakers vs. Boston on Friday (ESPN, 7:30 PM), sources t…",,,16/11/2021 23:30
281,RT @MichaelAWelker: Promise yourself to be so strong that nothing can disturb your peace of mind. Look at the sunny side of everything and…,,,16/11/2021 23:30
282,Are there reasons for optimism despite the drop in U.S. soybean exports to China projected by the USDA? Chinese dem… https://t.co/996WrSygOf,,,16/11/2021 23:30
283,"European stocks rose on #Tuesday, extending their record run, boosted by positive outlook comments from #French lux… https://t.co/ov65ZLQM8w",,,16/11/2021 23:29
284,RT @Laciatemicanta1: Optimism is the one quality more associated with success and happiness than any other. @tacocattoken Bullish on $TCT h…,,,16/11/2021 23:29
285,You attract people with your vitality and optimism. In photo: Parvin Abiyeva https://t.co/pYotTBb8Pp,,,16/11/2021 23:28
286,"Fu Hua: In truth, I have always admired you, Kiana. Your energetic spirit and optimism are inspiring.",,,16/11/2021 23:28
287,RT @garyhgoodridge: Optimism is one quality more associated with success and happiness than any other.,,,16/11/2021 23:27
288,"@plimpton_jack @AndrewYang The disappointment shared in the article reminds me of CRT's tenet: ""racial realism"" whe… https://t.co/Rf4YeVsmrP",,,16/11/2021 23:26
289,"RT @Nyotei3: Good morning and have a wonderful day,  my beloved @Saint_sup
I wish you a good mood today, excellent health and incredible op…",,,16/11/2021 23:26
290,Wonderful and relatable article! Thanks @aetiology for writing about the joy and optimism so many are feeling about… https://t.co/khhp3NhtMv,,,16/11/2021 23:25
291,@Layla64398323 Great optimism.✔️,,,16/11/2021 23:24
292,"""Hope is definitely not the same thing as optimism. It is not the conviction that something will turn out well, but… https://t.co/Pg8hlSOi9y",,,16/11/2021 23:24
293,"RT @uknomeBIG: As an alumni of this great university, I have seen nothing but positive post of optimism towards the future of @SouthernMiss…",,,16/11/2021 23:23
294,"RT @AlisonBoxxer: @KamalaHarris – The S&amp;P 500 jumped Tuesday to near record highs, led by retailers following a rally in Home Depot and opt…",,,16/11/2021 23:23
295,I need anger management 😂,,,16/11/2021 23:59
296,"RT @garethicke: James Whale's anger and aggression at what he calls antivaxxers, is because they terrify him.

He fears they might be right.",,,16/11/2021 23:59
297,RT @balazscseko: Anger is building in #Austria. Calls for a huge weekend anti-lockdown protest have been brewing. Small protests have alrea…,,,16/11/2021 23:59
298,"RT @CountingCrows: Daylight fading
Come and waste another year
All the the anger and the eloquence are bleeding into fear
Moonlight creepin…",,,16/11/2021 23:59
299,"maybe it’s just me, but an intense anger that i cannot explain erupts in me when I hear people smack their food.",,,16/11/2021 23:59
300,people I've grown with from childhood and lived with threatening to kill my children. my sister calling the cops to… https://t.co/11JKSSyRog,,,16/11/2021 23:59
301,"RT @Kon__K: I’m sick of seeing these protests, they fill my heart with such sadness. Where is this rage &amp; anger in the same city for refuge…",,,16/11/2021 23:59
302,RT @christopherhope: Rumours that Sir Graham Brady might ask Boris Johnson to the 1922 committee tomorrow to explain his reforms to their ‘…,,,16/11/2021 23:59
303,RT @christopherhope: Rumours that Sir Graham Brady might ask Boris Johnson to the 1922 committee tomorrow to explain his reforms to their ‘…,,,16/11/2021 23:59
304,I am way too familiar with depression and anger.  I can't remember the last time I was happy or smiled #MentalHealthMatters,,,16/11/2021 23:59
305,days like these make me wanna restrict out of anger,,,16/11/2021 23:59
306,"RT @ubuweb: Mick Jagger, ""Invocation Of My Demon Brother."" (1969, 11 min). Soundtrack for Kenneth Anger's film, Mick Jagger, Moog synthesiz…",,,16/11/2021 23:59
307,"RT @Depressionxq: I want to travel alone , clear my thoughts and just be myself . no more yelling , no more tears , no more anger , no more…",,,16/11/2021 23:59
308,I seem to have an issue with bottling up my anger and presenting myself as happy/collected until it all just comes… https://t.co/NtRFQa008G,,,16/11/2021 23:59
309,@UKHouseofLords shall i break the rainbow and flood the earth because you anger me so much first i cannot get a sol… https://t.co/mxqJfvyJuC,,,16/11/2021 23:59
310,"@n__lun @RealMikeR91 @JonRothstein Awww Nick all over Twitter showing his anger… poor guy, life too short to be this angry nick!",,,16/11/2021 23:59
311,"RT @ubuweb: Kenneth Anger, ""Lucifer Rising"" (1970-80), with Jimmy Page (soundtrack) and Marianne Faithfull: https://t.co/fHEC8ldHrF https:/…",,,16/11/2021 23:59
312,@EkbatDeSebat5 By the amount of anger you have I'm hearing that benifit day is next week.,,,16/11/2021 23:58
313,@JeffJSays @RICHARDLNEWBY Won't be able to make their money off of hate and anger.,,,16/11/2021 23:58
314,@SchuabDib That hair inspires anger in me that I can't quite explain.,,,16/11/2021 23:58
315,"RT @ubuweb: Kenneth Anger, ""Lucifer Rising"" (1970-80), with Jimmy Page (soundtrack) and Marianne Faithfull: https://t.co/fHEC8ldHrF https:/…",,,16/11/2021 23:58
316,@simplyjarra And now look! She had such bad energy towards someone that she didn’t even noticed that one her friend… https://t.co/MrlohYrzPs,,,16/11/2021 23:58
317,Anime characters with anger issues https://t.co/HKNjOA3Sz6,,,16/11/2021 23:58
318,@comsensemonster @RichardCityNews Billy bob I am glad you found time out of your busy schedule to come out of the b… https://t.co/AKTtK4xLlv,,,16/11/2021 23:58
319,"RT @garethicke: James Whale's anger and aggression at what he calls antivaxxers, is because they terrify him.

He fears they might be right.",,,16/11/2021 23:58
320,@FirstPogMoThoin Willard has to be a Republican as they all have anger issues. Blocked the loser.,,,16/11/2021 23:58
321,@TweetsByDrae I don't understand the anger. Ducks are loaded at WR compared to many teams. Thank him. Wish him well… https://t.co/1NoNyADPjQ,,,16/11/2021 23:58
322,"RT @scoobfargone: ""The anger of man does not produce the righteousness of God"" James 1:20 

This is my go to verse when my head heats up fr…",,,16/11/2021 23:58
323,"RT @ian_heyting: @sunlorrie Bingo, that's it!  Whatever you may think of the anti-vaxxers, they've become the focus of all of our frustrati…",,,16/11/2021 23:58
324,RT @spikedonline: An MP stabbed to death. A bomb outside a women’s hospital. Where’s the anger? Where’s the heated debate? Why is our respo…,,,16/11/2021 23:58
325,@N_A_K This isn’t right but I’m glad you guys in the cast and crew understand our anger/sadness,,,16/11/2021 23:58
326,"RT @garethicke: James Whale's anger and aggression at what he calls antivaxxers, is because they terrify him.

He fears they might be right.",,,16/11/2021 23:58
327,"She frowns and sits on the ground, arms and legs crossed yet leaning enough to touch him. ""I know that.. I know he… https://t.co/EpYdGDO6QT",,,16/11/2021 23:58
328,"RT @Lainey86881173: I'm seeing a lot of anger in people today. "" we did what was asked"" ""we took two jabs to get our freedom back"" ""I'm not…",,,16/11/2021 23:58
329,"RT @SUNW0NR0LLS: Pahimakas- SUNWON AU

Where in, in everyone's eyes, they're just roommate who didn't get along well. But for Zel(SN)- it's…",,,16/11/2021 23:58
330,"@Jaybefaunt @brantbern 😧 ah man that sucks, that is not at all what y'all about. Plenty of peaceful, yet savage way… https://t.co/f3aD0CBrkr",,,16/11/2021 23:57
331,"@deshawn1213 @ABC7 Yes, and anger is a mental health issue. So, she needs help from us; especially those around her… https://t.co/MqXDId1WoK",,,16/11/2021 23:57
332,"RT @garethicke: James Whale's anger and aggression at what he calls antivaxxers, is because they terrify him.

He fears they might be right.",,,16/11/2021 23:57
333,"kim taehyung ;

- loki
- god of mischief
- yeontan &lt;3
- the one who babies kook the most
- fashionista
- but also v… https://t.co/Zyq0DQ7aMI",,,16/11/2021 23:57
334,"RT @rapclassroom: And if Azeem Rafiq had shown fustration and anger (as he has every right to), there would be plenty of people claiming it…",,,16/11/2021 23:57
335,@Mary_wtpWA @DebtCrisisOrg @POTUS That’s a major card to keep quiet about in between &amp; turning loan payments back o… https://t.co/hooz7tBKgT,,,16/11/2021 23:57
336,"@marmaladeluvr JESUS FUCKING CHRIST YEAH THAT IS SO ANGER INDUCING LIKE,,,BE CRITICAL OF YOUR FAVES!!!!!!!",,,16/11/2021 23:57
337,"lrt: mick jagger did the soundtrack to that movie, which consists of him hitting the same keys over and over again… https://t.co/w6wr5xbcj7",,,16/11/2021 23:57
338,RT @VenusAssABoi: Anger is such a superpower when you utilize it correctly,,,16/11/2021 23:57
339,@caitoz @HRivera72964164 @TulsiGabbard I'll explain. We draw lines where you don't. Controversy last week: Tulsi ag… https://t.co/Rj4a44zm6W,,,16/11/2021 23:57
340,"RT @garethicke: James Whale's anger and aggression at what he calls antivaxxers, is because they terrify him.

He fears they might be right.",,,16/11/2021 23:57
341,RT @halftwottered: There is a deep anger building in this country - media personalities and politicians &amp; doing their depraved best to dire…,,,16/11/2021 23:57
342,"RT @Lainey86881173: I'm seeing a lot of anger in people today. "" we did what was asked"" ""we took two jabs to get our freedom back"" ""I'm not…",,,16/11/2021 23:57
343,"ofc we've taken that to heart. where do you think anger comes from. also, you're being sympathetic, to a pumpkin? h… https://t.co/M0BNArlGva",,,16/11/2021 23:57
344,"RT @ubuweb: Mick Jagger, ""Invocation Of My Demon Brother."" (1969, 11 min). Soundtrack for Kenneth Anger's film, Mick Jagger, Moog synthesiz…",,,16/11/2021 23:57
345,"RT @rapclassroom: And if Azeem Rafiq had shown fustration and anger (as he has every right to), there would be plenty of people claiming it…",,,16/11/2021 23:57
346,"RT @Depressionxq: I want to travel alone , clear my thoughts and just be myself . no more yelling , no more tears , no more anger , no more…",,,16/11/2021 23:57
347,RT @spikedonline: An MP stabbed to death. A bomb outside a women’s hospital. Where’s the anger? Where’s the heated debate? Why is our respo…,,,16/11/2021 23:57
348,RT @halftwottered: There is a deep anger building in this country - media personalities and politicians &amp; doing their depraved best to dire…,,,16/11/2021 23:57
349,"RT @ubuweb: Mick Jagger, ""Invocation Of My Demon Brother."" (1969, 11 min). Soundtrack for Kenneth Anger's film, Mick Jagger, Moog synthesiz…",,,16/11/2021 23:57
350,RT @halftwottered: There is a deep anger building in this country - media personalities and politicians &amp; doing their depraved best to dire…,,,16/11/2021 23:57
351,But perhaps it is my anger that has made me blind to the truth for so long.,,,16/11/2021 23:57
352,"RT @Lainey86881173: I'm seeing a lot of anger in people today. "" we did what was asked"" ""we took two jabs to get our freedom back"" ""I'm not…",,,16/11/2021 23:57
353,"RT @rapclassroom: And if Azeem Rafiq had shown fustration and anger (as he has every right to), there would be plenty of people claiming it…",,,16/11/2021 23:57
354,RT @NPHET4LIFE: @Neacht Channel the anger and join us on the 27th to stand up for our rights. https://t.co/XbVRZO3LUZ,,,16/11/2021 23:57
355,RT @christopherhope: Rumours that Sir Graham Brady might ask Boris Johnson to the 1922 committee tomorrow to explain his reforms to their ‘…,,,16/11/2021 23:57
356,"RT @ubuweb: Kenneth Anger, ""Invocation of My Demon Brother"" (1969), assembled from scraps of the first version of Lucifer Rising. It includ…",,,16/11/2021 23:57
357,What does science know about anger... and what can we do about it https://t.co/pU3NEfkeSA https://t.co/g9hu1sjBa9,,,16/11/2021 23:57
358,"RT @rapclassroom: And if Azeem Rafiq had shown fustration and anger (as he has every right to), there would be plenty of people claiming it…",,,16/11/2021 23:56
359,"@HeyItsVamps Like, it was a kid smashing pumpkins...taking their anger out on a pumpkin....have these people never punched a pillow before?",,,16/11/2021 23:56
360,@shiziyllz Yu Ziyuan could have been so much more if she wasn't a bitter and jealous woman who took her anger and i… https://t.co/g9JddJ4RGQ,,,16/11/2021 23:56
361,@CHATNOIRDAILY Whattt? Choose my Mom or Marinette? Anger fuses. Maybe? Marinette always trying to get to him while mom never talked?,,,16/11/2021 23:56
362,@BitterCheri All their anger is just brewing inside they don’t lash out until you provoke them,,,16/11/2021 23:56
363,"RT @ubuweb: Kenneth Anger, ""Invocation of My Demon Brother"" (1969), assembled from scraps of the first version of Lucifer Rising. It includ…",,,16/11/2021 23:56
364,"Anger management required.
I suggest some respect for the British people. Now get that contract with moderna and th… https://t.co/h1waYREpC1",,,16/11/2021 23:56
365,RT @dumbassloc1: she got her daddys anger issues LMAOOOO #TheWaltenFiles https://t.co/FahaVlf4aU,,,16/11/2021 23:56
366,"RT @Depressionxq: I want to travel alone , clear my thoughts and just be myself . no more yelling , no more tears , no more anger , no more…",,,16/11/2021 23:56
367,RT @halftwottered: There is a deep anger building in this country - media personalities and politicians &amp; doing their depraved best to dire…,,,16/11/2021 23:56
368,"@HOTDEMONMAN [☆] [ but he didn't say anything. he just sat there, helplessly crying. it was embarrassing, and it an… https://t.co/VcofBUjQNj",,,16/11/2021 23:56
369,RT @christopherhope: Rumours that Sir Graham Brady might ask Boris Johnson to the 1922 committee tomorrow to explain his reforms to their ‘…,,,16/11/2021 23:56
370,Some of these ppl at work have some serious anger issues.,,,16/11/2021 23:56
371,"@tomtomorrow ""Complicated"" says a mouthful. 

For my Dad, Fox News was the complication that ruined his last decade… https://t.co/AHPueiMxno",,,16/11/2021 23:56
372,Firing Fobbs has created a level of anger i haven’t seen in Grambling in a while,,,16/11/2021 23:56
373,"RT @SaltyMacTavish: I know a guy who knows a guy whose father, in anger, dismantled a Pontiac Grand Prix with a splitting maul",,,16/11/2021 23:56
374,RT @themissmalibuu: It’s an actual BURDEN to carry around hate and anger towards someone.,,,16/11/2021 23:56
375,Ophiuchus sees an expression on Ichiro that they haven’t seen in literal years. Anger.,,,16/11/2021 23:56
376,"RT @ubuweb: Mick Jagger, ""Invocation Of My Demon Brother."" (1969, 11 min). Soundtrack for Kenneth Anger's film, Mick Jagger, Moog synthesiz…",,,16/11/2021 23:55
377,"RT @ubuweb: Kenneth Anger, ""Invocation of My Demon Brother"" (1969), assembled from scraps of the first version of Lucifer Rising. It includ…",,,16/11/2021 23:55
378,Never thought my private/public anger was wrong or unjustified. Key article by @DrJessTaylor : 'Perhaps if we liste… https://t.co/HJABWMl35F,,,16/11/2021 23:55
379,"@McNamaraPD I feel u anger and I’m so happy to see u sharing it bc men listen to other men, but also trying to conv… https://t.co/6F5OnMeRVT",,,16/11/2021 23:55
380,"RT @TheTrekCentral: We're not only gutted for the upset &amp; anger fans outside the US are justifiably feeling right now, but also the #StarTr…",,,16/11/2021 23:55
381,"RT @NusratMumu2: He thinks he and Umar are emotional have anger issues,which is a disadvantage, he has no idea how much both of them are be…",,,16/11/2021 23:55
382,"""The anger of man does not produce the righteousness of God"" James 1:20 

This is my go to verse when my head heats… https://t.co/HIfK4w2TcE",,,16/11/2021 23:55
383,"“In anger his master handed him over to the jailers to be tortured, until he should pay back all he owed. “This is… https://t.co/iqpW6B0jqJ",,,16/11/2021 23:55
384,"Kenneth Anger, ""Lucifer Rising"" (1970-80), with Jimmy Page (soundtrack) and Marianne Faithfull:… https://t.co/p3X3O94xPG",,,16/11/2021 23:55
385,I really need to control my anger 😔,,,16/11/2021 23:55
